index,word,mean,weight,last_attempt_date,t,s,forget_times,probability
881,extort,"勒索：force, intimidation",0,04/12/2020,0,0,0,0
882,extract,用力拔出：take out,0,04/12/2020,0,0,0,0
883,extraction,"血统：origin, ancestry",0,04/12/2020,0,0,0,0
884,extraneous,无关的：no relevance；非主要因素的：not essential,0,04/12/2020,0,0,0,0
885,extravagant,挥霍的：spending money freely；过度的，不必要的：beyond normal acceptable limit,0,04/12/2020,0,0,0,0
886,extricate,使解脱，救出：free entanglement,0,04/12/2020,0,0,0,0
887,exuberant,"非常高兴的，热情洋溢的：joyously, unrestrained；大量的，充分的：abundance",0,04/12/2020,0,0,0,0
888,exude,分泌，流出：flow forth,0,04/12/2020,0,0,0,0
889,exult,感到欢喜：rejoice,0,04/12/2020,0,0,0,0
890,fable,寓言故事：story teach a basic truth；神话，传说：story of supernatural happenings；谎言，虚构：statement in order to deceive,0,04/12/2020,0,0,0,0
891,fabricate,捏造：make up；搭建，组建，打造：bring into being by combining,0,04/12/2020,0,0,0,0
892,facetious,喜欢开玩笑的，轻浮的：joking,0,04/12/2020,0,0,0,0
893,facile,表面的，浅尝辄止的：lack of depth；容易的，唾手可得的：easily accomplished,0,04/12/2020,0,0,0,0
894,facilitate,使变容易，促进：make easy,0,04/12/2020,0,0,0,0
895,faction,派系：a party that is often contentious,0,04/12/2020,0,0,0,0
896,fallacious,谬误的，不合逻辑的：containing fallacy；欺骗性的：tending to deceive,0,04/12/2020,0,0,0,0
897,fallow,休耕的：untilled；闲置的：not being in a state of use,0,04/12/2020,0,0,0,0
898,fail-safe,保险措施：to preclude loss or injury；万无一失的：no chance of failure,0,04/12/2020,0,0,0,0
899,falsehood,"谎言：untrue, made in order to deceive",0,04/12/2020,0,0,0,0
900,falter,蹒跚：walk unsteadily；犹豫踌躇：unsteady in purpose or action,0,04/12/2020,0,0,0,0
901,fanatic,狂热者：unreasoning enthusiasm；狂热的；盲信的：intense uncritical devotion,0,04/12/2020,0,0,0,0
902,fantasy,幻想：imaginative fiction；产生幻想：form a mental picture,0,04/12/2020,0,0,0,0
903,farce,（带有嘲讽元素的）滑稽戏：broadly satirical comedy；闹剧：ridiculous,0,04/12/2020,0,0,0,0
904,fascinate,强烈吸引，使入迷：hold an intense interest,0,04/12/2020,0,0,0,0
905,fast,绝食，斋戒：abstaining from food；快速的：quick；忠诚的：firm in one’s allegiance；稳固的，难以拆卸的：firmly positioned,0,04/12/2020,0,0,0,0
906,fastidious,挑剔的，极仔细的，追求完美的：meticulous attention to detail,0,04/12/2020,0,0,0,0
907,fateful,意义重大的：momentous；带来灾难的，毁灭性的：bringing death,0,04/12/2020,0,0,0,0
908,fathom,测量（深度）：measure the depth；彻底理解，弄懂：come to understand,0,04/12/2020,0,0,0,0
909,fatigue,疲惫：weariness or exhaustion；（让人厌倦的）苦差事：causes weariness,0,04/12/2020,0,0,0,0
910,fatuous,愚笨的，昏庸的：foolish,0,04/12/2020,0,0,0,0
911,faultfinder,吹毛求疵的人：petty criticism,0,04/12/2020,0,0,0,0
912,favorable,赞许的：expressing approval；有利的：promote,0,04/12/2020,0,0,0,0
913,fawn,阿谀奉承：seek favor by flattery,0,04/12/2020,0,0,0,0
914,faze,打扰，使尴尬：disturb the composure,0,04/12/2020,0,0,0,0
915,feckless,无成果的，没有价值的：having no worth；粗心不负责任的：careless,0,04/12/2020,0,0,0,0
916,fecund,多产，肥沃的：fruitful,0,04/12/2020,0,0,0,0
917,feeble,衰弱的：lacking in strength,0,04/12/2020,0,0,0,0
918,feign,制造假象，装出…的样子：give a false appearance,0,04/12/2020,0,0,0,0
919,fender,缓存装置：cushioning device,0,04/12/2020,0,0,0,0
920,feral,野生的：not domesticated；动物性的：nature of a lower animal,0,04/12/2020,0,0,0,0
921,fertilize,使肥沃，使多产：make fertile,0,04/12/2020,0,0,0,0
922,fervid,酷热的：high temperature；热情的：great passion,0,04/12/2020,0,0,0,0
923,fervor,热情，狂热：great warmth,0,04/12/2020,0,0,0,0
924,fester,感染，溃烂，腐烂：corrupt,0,04/12/2020,0,0,0,0
925,fetid,恶臭的：offensive smell,0,04/12/2020,0,0,0,0
926,fetter,枷锁，限制：limits one’s freedom；束缚：restrain from motion,0,04/12/2020,0,0,0,0
927,fiasco,大失败：complete failure,0,04/12/2020,0,0,0,0
928,fickle,易变的：likely to change；不忠诚的：not true in one’s allegiance,0,04/12/2020,0,0,0,0
929,fictitious,虚构的：not real,0,04/12/2020,0,0,0,0
930,fidelity,忠诚：being faithful,0,04/12/2020,0,0,0,0
931,figurative,比喻的：denoting another,0,04/12/2020,0,0,0,0
932,figurine,小雕塑：small statue,0,04/12/2020,0,0,0,0
933,filibuster,拖延议事：for the purpose of delaying legislative action,0,04/12/2020,0,0,0,0
934,filter,过滤：pass through a filter；去除杂质：remove impurities,0,04/12/2020,0,0,0,0
935,finale,终场，结局：closing part,0,04/12/2020,0,0,0,0
936,finesse,娴熟技巧：skill；精心策划：plan out with subtle skill；（巧妙地）躲避：keep away from,0,04/12/2020,0,0,0,0
937,finicky,过分讲究的，挑剔的：extremely meticulous,0,04/12/2020,0,0,0,0
938,flaccid,不结实的，松弛的：lacking firmness,0,04/12/2020,0,0,0,0
939,flag,旗帜，象征：symbol；变得衰弱：become feeble,0,04/12/2020,0,0,0,0
940,flamboyant,艳丽夺目的，炫耀的，充满装饰的：strikingly elaborate,0,04/12/2020,0,0,0,0
941,flatter,拍马屁，奉承，讨好：praise excessively；自我感觉良好：think highly of；使显得更漂亮：show advantageously,0,04/12/2020,0,0,0,0
942,flaw,瑕疵，缺点：imperfection；降低，破坏，使不完美：reduce perfection,0,04/12/2020,0,0,0,0
943,fledgling,新生：starting out in a field,0,04/12/2020,0,0,0,0
944,fleet,舰队，车队：group of a vehicles；迅速的：with great speed；快速涌过：pass swiftly,0,04/12/2020,0,0,0,0
945,flexible,灵活的，可变的：readily changed；易受影响的：susceptible to influence,0,04/12/2020,0,0,0,0
946,flinch,畏缩；退缩：draw back,0,04/12/2020,0,0,0,0
947,flippancy,轻率，无礼：unbecoming levity,0,04/12/2020,0,0,0,0
948,flirt,调情：behave amorously；无规则地快速运动：make irregular movements,0,04/12/2020,0,0,0,0
949,flit,快速或突然地经过：pass quickly,0,04/12/2020,0,0,0,0
950,flock,人群，兽群：creatures massed together；聚集，集体行动：travel in a flock,0,04/12/2020,0,0,0,0
951,florid,辞藻华丽的，花哨的：fancy expressions；装饰华丽的：elaborately decorated,0,04/12/2020,0,0,0,0
952,flounder,笨拙地行动，挣扎：act clumsily,0,04/12/2020,0,0,0,0
953,flourish,茂盛，繁荣：achieve success；装饰：ornamentation,0,04/12/2020,0,0,0,0
954,flout,嘲弄性不理会，蔑视：treat with disregard,0,04/12/2020,0,0,0,0
955,fluctuate,波动，无规则地变动：shift back and forth,0,04/12/2020,0,0,0,0
956,fluent,表达流利的：able to express well；不费力的：minimal difficulty,0,04/12/2020,0,0,0,0
957,fluky,侥幸的：happening by good luck；偶然的：by chance,0,04/12/2020,0,0,0,0
958,flush,（肤色）健康红润的：healthy reddish；富有的：money in abundance；大量的：abundance；冲洗：pour liquid,0,04/12/2020,0,0,0,0
959,fluster,使慌乱：put into agitated confusion,0,04/12/2020,0,0,0,0
960,foible,小缺点：minor flaw,0,04/12/2020,0,0,0,0
961,foil,挫败：prevent from being successful,0,04/12/2020,0,0,0,0
962,foment,助长，煽动：promote the growth,0,04/12/2020,0,0,0,0
963,foolproof,"十分简单以至于不会失败的：leave no opportunity for error, misuse or failure",0,04/12/2020,0,0,0,0
964,footloose,无拘无束的，自由的：having no attachments,0,04/12/2020,0,0,0,0
965,forbearance,"克制，忍耐：tolerance and restraint；友好仁慈的态度：kind, gentle or compassionate treatment",0,04/12/2020,0,0,0,0
966,forebear,祖先：an ancestor,0,04/12/2020,0,0,0,0
967,forestall,预先阻止：prevent beforehand,0,04/12/2020,0,0,0,0
968,foreword,前言：preface,0,04/12/2020,0,0,0,0
969,forge   ,伪造：imitate falsely；铸造，铸就：form；,0,04/12/2020,0,0,0,0
970,formidable,令人害怕的：causing fear；艰难的：requiring effort,0,04/12/2020,0,0,0,0
971,forthright,直率的，说话率真的：free in expressing opinions；直接的，不绕弯子的：free from ambiguity or evasiveness：going straight to the point,0,04/12/2020,0,0,0,0
972,fortify,加固，鼓励：give physical strength；做好心理准备：prepare mentally,0,04/12/2020,0,0,0,0
973,foster,促进，鼓励，培养：help the growth；养育：bring to maturity,0,04/12/2020,0,0,0,0
974,founder,建立者：one establishes；完败：fail utterly；沉没：become submerged,0,04/12/2020,0,0,0,0
975,fracas,"争吵，吵闹：physical dispute, noisy fight",0,04/12/2020,0,0,0,0
976,fracture,破裂：breaking；打碎，破坏：separate into pieces,0,04/12/2020,0,0,0,0
977,fragile,易碎的：broken；易受伤的，脆弱的：easily injured,0,04/12/2020,0,0,0,0
978,frail,虚弱的：weak；（意志）薄弱的：weak；（希望）渺茫的：slight,0,04/12/2020,0,0,0,0
979,fraudulent,欺诈的：fraud,0,04/12/2020,0,0,0,0
980,fraught,充满的：full；令人忧虑的：emotional distress,0,04/12/2020,0,0,0,0
981,frenzy,疯狂，狂怒：mental agitation,0,04/12/2020,0,0,0,0
982,frequent,时常拜访：often；时常发生的，重复再现的：short intervals,0,04/12/2020,0,0,0,0
983,fretful,易怒的，烦躁的：vexed,0,04/12/2020,0,0,0,0
984,friable,易碎的：easily crumbled,0,04/12/2020,0,0,0,0
985,friction,摩擦：rubbing；冲突，不和：clashing；,0,04/12/2020,0,0,0,0
986,frigid,严寒的：cold；冷漠的：lacking warmth,0,04/12/2020,0,0,0,0
987,fringe,边缘：border；与…接壤，位于…的边缘：be adjacent,0,04/12/2020,0,0,0,0
988,frivolous,轻浮的：unbecoming levity；不重要的：little importance,0,04/12/2020,0,0,0,0
989,frothy,用轻薄材料制作的：light；（内容等）快乐轻佻、不严肃的：gaily frivolous,0,04/12/2020,0,0,0,0
990,frowsy,邋遢的：slovenly；味道难闻的：unpleasant smell,0,04/12/2020,0,0,0,0
991,frugal,节约的：economy,0,04/12/2020,0,0,0,0
992,frustrate,挫败，阻挠：prevent；使沮丧：lessen the courage,0,04/12/2020,0,0,0,0
993,full-bodied,重要的：importance；味道浓烈的：richness flavor,0,04/12/2020,0,0,0,0
994,fulminate,大声斥责：thunderous denunciation,0,04/12/2020,0,0,0,0
995,fumble,笨拙地做：awkward attempts；（无意识的）失误：departure from truth,0,04/12/2020,0,0,0,0
996,furor,喧闹，狂怒，激动，狂热：intense excitement,0,04/12/2020,0,0,0,0
997,furtive,鬼鬼祟祟的；秘密的：stealth,0,04/12/2020,0,0,0,0
998,fury,暴怒：rage,0,04/12/2020,0,0,0,0
999,fussy,谨慎的：involving great care；过分雕琢的：excessively decorated；挑剔的：hard to please,0,04/12/2020,0,0,0,0
1000,fusty,过时的：old-fashioned；腐臭的：stale odors,0,04/12/2020,0,0,0,0
1001,futile,无效的，无用的：ineffective；不严肃的：lacking in seriousness,0,04/12/2020,0,0,0,0
1002,gadfly,刺激物：provocative stimulus；令人反感的人：annoys,0,04/12/2020,0,0,0,0
1003,gaffe,（社交上）失礼，失态：social blunder；明显的错误，错误判断：blatant mistake,0,04/12/2020,0,0,0,0
1004,gainsay,否认：declare false；反对：oppose,0,04/12/2020,0,0,0,0
1005,gall,（使）焦躁，激怒：irritate；深深的敌意：ill will；大胆，无耻：boldness,0,04/12/2020,0,0,0,0
1006,gallant,"英勇的：brave, chivalrous；高贵的，慷慨的：dignified and generous",0,04/12/2020,0,0,0,0
1007,galvanize,（好似用电击）刺激：stimulate excite,0,04/12/2020,0,0,0,0
1008,gamble,赌博，孤注一掷：bet；（使）受到威胁，冒险：in danger,0,04/12/2020,0,0,0,0
1009,gambol,欢跳，雀跃：playfully,0,04/12/2020,0,0,0,0
1010,gangly,身材瘦长的：tall,0,04/12/2020,0,0,0,0
1011,garble,曲解，篡改，混淆（以至使无法理解）：distort misleading；筛选，除杂：remove,0,04/12/2020,0,0,0,0
1012,gargantuan,巨大的：tremendous；,0,04/12/2020,0,0,0,0
1013,garish,过于鲜艳的，过于张扬的：strident color,0,04/12/2020,0,0,0,0
1014,garment,衣服：clothing,0,04/12/2020,0,0,0,0
1015,garrulous,"啰嗦的，话多得令人厌烦的：tiresomely, talkative",0,04/12/2020,0,0,0,0
1016,gash,深长的伤口或切口：deep cut；砍伤，切开：make gash,0,04/12/2020,0,0,0,0
1017,gasification,气化：gas；,0,04/12/2020,0,0,0,0
1018,gauche,笨拙的，缺乏社交经验的：lacking grace,0,04/12/2020,0,0,0,0
1019,gaudy,俗丽的：excessively showy,0,04/12/2020,0,0,0,0
1020,gauge,测量标准：measurement standard；判定：determine,0,04/12/2020,0,0,0,0
1021,gear,调整（以配合）：adjust,0,04/12/2020,0,0,0,0
1022,genial,和蔼亲切的：easygoing；友好的，热心的：kindly feeling；温暖的：neither too high nor too low,0,04/12/2020,0,0,0,0
1023,genteel,有教养的，不粗俗的：free from vulgarity,0,04/12/2020,0,0,0,0
1024,germane,有关的，适当的：relevant,0,04/12/2020,0,0,0,0
1025,gibe,嘲弄：taunting words,0,04/12/2020,0,0,0,0
1026,giddy,轻率不严肃的：lacking in seriousness；喜悦的：elated,0,04/12/2020,0,0,0,0
1027,gild,（带欺骗性地）修改，润色：deceptively attractive,0,04/12/2020,0,0,0,0
1028,gist,要点：main point,0,04/12/2020,0,0,0,0
1029,gladiator,角斗士：engaged fight death；参与打斗或辩论的人：engaging in controversy,0,04/12/2020,0,0,0,0
1030,glaze,给…上釉，妆点：coat glaze；使平滑：glossy surface,0,04/12/2020,0,0,0,0
1031,glib,流利圆滑的（常含有不真诚或欺诈的成分），油腔滑调的：fluency insincere deceitful；缺乏深度的，肤浅的：lacking depth,0,04/12/2020,0,0,0,0
1032,glisten,闪光：shine sparkling,0,04/12/2020,0,0,0,0
1033,glitch,小故障：minor malfunction,0,04/12/2020,0,0,0,0
1034,gloat,幸灾乐祸，自鸣得意：self-satisfaction,0,04/12/2020,0,0,0,0
1035,gloomy,黯淡无光的：without light；忧郁的：low spirits,0,04/12/2020,0,0,0,0
1036,gloss,"简短解释：brief explanation, obscure；（欺骗性的）光鲜外表：attractive appearance；敷衍潦草做事（甚至忽略）：too lightly；开脱（罪名）：less bad",0,04/12/2020,0,0,0,0
1037,glossy,平滑的，有光泽的：smooth surface,0,04/12/2020,0,0,0,0
1038,glut,使过量，使充满：beyond capacity,0,04/12/2020,0,0,0,0
1039,glutinous,胶状的粘的：glue,0,04/12/2020,0,0,0,0
1040,glutton,贪吃者：immoderate food,0,04/12/2020,0,0,0,0
1041,goad,刺激，驱使，激发：incite rouse,0,04/12/2020,0,0,0,0
1042,gobble,狼吞虎咽：eat greedily,0,04/12/2020,0,0,0,0
1043,goggle,凝视：look,0,04/12/2020,0,0,0,0
1044,goldbrick,逃避工作和责任：shirk responsibilities,0,04/12/2020,0,0,0,0
1045,gorge,峡谷：canyon；狼吞虎咽：eat greedily,0,04/12/2020,0,0,0,0
1046,gossamer,虚无缥缈的东西：insubstantial；轻薄的，薄弱的：light,0,04/12/2020,0,0,0,0
1047,gourmand,嗜食者，大胃王：excessively fond of eating,0,04/12/2020,0,0,0,0
1048,gourmet,美食家：connoisseur food,0,04/12/2020,0,0,0,0
1049,grandeur,宏伟，壮丽：grand,0,04/12/2020,0,0,0,0
1050,grandiloquent,"（语言等）浮夸的：extravagantly, bombastic",0,04/12/2020,0,0,0,0
1051,grandiose,自命不凡的，浮夸的：grandeur；宏大的：greatness,0,04/12/2020,0,0,0,0
1052,grandstand,为了给人留下印象而表演，哗众取宠：impress,0,04/12/2020,0,0,0,0
1053,grate,刮擦（以发出刺耳的声音）：rasping；骚扰，惹恼：irritate,0,04/12/2020,0,0,0,0
1054,gratify,使满足：desired please,0,04/12/2020,0,0,0,0
1055,gratuitous,无根据的，无理由的：unwarranted；无报酬的，免费的：without return；多余的：not needed,0,04/12/2020,0,0,0,0
1056,green,无经验的：deficient experience,0,04/12/2020,0,0,0,0
1057,gregarious,爱社交的：enjoy the company；群居的：group with others,0,04/12/2020,0,0,0,0
1058,grieve,（使）感到悲伤：deep sadness,0,04/12/2020,0,0,0,0
1059,grimace,"因痛苦而面部扭曲，（作）怪相，（作）鬼脸：contortion pain, disgust or disapproval",0,04/12/2020,0,0,0,0
1060,grin,咧嘴笑，咧嘴笑着表示：express an emotion,0,04/12/2020,0,0,0,0
1061,gripe,抱怨：dissatisfaction；（通过连续让人讨厌的举动）激怒，惹怒：disturb,0,04/12/2020,0,0,0,0
1062,grisly,令人反感的，令人恐惧的：repugnance,0,04/12/2020,0,0,0,0
1063,groove,享受，极其满意，过得快活：take pleasure in,0,04/12/2020,0,0,0,0
1064,grotesque,难看的：unpleasant,0,04/12/2020,0,0,0,0
1065,grovel,"卑躬屈膝：draw back, fearful submission",0,04/12/2020,0,0,0,0
1066,grueling,费时间花心思的：requiring ,0,04/12/2020,0,0,0,0
1067,guile,狡猾，狡诈：misleading,0,04/12/2020,0,0,0,0
1068,guilt,自责，悔恨：wrongdoing,0,04/12/2020,0,0,0,0
1069,gull ,欺骗：untrue,0,04/12/2020,0,0,0,0
1070,gullible,易受骗的，易被利用的：cheated,0,04/12/2020,0,0,0,0
